,ORISPL,MWMax,PLPRMFL,FuelType,PLHTIAN,PLNGENAN,LAT,LON,Heat Rate MBTU/MWh,Gentype,GO,BusNum,Name,Substation Latitude,Substation Longitude,Distance
1336,285,81.9,WAT,HYDRO,0,376753,38.139048,-120.370325,0,hydro,,23423,VALLECITO 1,38.139,-120.3703,0.003579794
1337,57683,1.1,SUN,SOLAR,0,1523,33.881667,-118.0175,0,solar," 28017, ",28017,BUENA PARK 3 2,33.8842,-118.0043,0.778611881
1338,59804,1.1,NG,GAS,57868,6640,34.093684,-117.551044,0,ng," 28260, 28261, ",28260,FONTANA 4 2,34.0993,-117.505,2.66839945
1339,58646,299.5,SUN,SOLAR,0,644143.002,35.6,-115.4,0,solar," 23505, 23506, 23507, 23508, 23509, 23510, 23511, 23512, 23513, 23514, 23515, ",23505,JEAN 2 1,35.6139,-115.3561,2.650920946
1340,61607,4.5,SUN,SOLAR,0,9675,35.32,-120.691,0,solar," 25004, 25005, ",25004,SAN LUIS OBISPO 1 1,35.3388,-120.7016,1.427718676
1341,7151,5,WAT,HYDRO,0,14337,39.586864,-122.533248,0,hydro,,20299,MAXWELL 4,39.3661,-122.27,20.73736293
1342,60219,1,SUN,SOLAR,0,1536,38.643527,-121.505506,0,solar," 20114, 20115, ",20114,WEST SACRAMENTO 3 1,38.6493,-121.4974,0.592317181
1343,62113,98.8,WND,WIND,0,0,34.579835,-120.56428,0,wind," 25042, 25043, ",25042,LOMPOC 2 1,34.5066,-120.4508,8.208388368
1344,57497,20,SUN,SOLAR,0,33509,36.531389,-120.106944,0,solar," 23178, ",23178,FRESNO 8 2,36.7659,-119.8949,20.0073686
1345,58757,6.5,SUN,SOLAR,0,14345.999,34.723056,-118.289722,0,solar," 26223, 26224, 26225, 26226, 26227, 26228, ",26223,SANTA CLARITA 5 4,34.5343,-118.5251,18.68582357
1346,58753,1.5,SUN,SOLAR,0,3729,34.723056,-118.289722,0,solar," 26224, 26225, 26226, 26227, 26228, ",26224,SANTA CLARITA 5 5,34.5343,-118.5251,18.68582357
1347,58754,1.5,SUN,SOLAR,0,3737,34.723056,-118.289722,0,solar," 26225, 26226, 26227, 26228, ",26225,SANTA CLARITA 5 6,34.5343,-118.5251,18.68582357
1348,58755,1.5,SUN,SOLAR,0,3486,34.723056,-118.289722,0,solar," 26226, 26227, 26228, ",26226,SANTA CLARITA 5 7,34.5343,-118.5251,18.68582357
1349,58756,1,SUN,SOLAR,0,2253,34.723056,-118.289722,0,solar," 26227, 26228, ",26227,SANTA CLARITA 5 8,34.5343,-118.5251,18.68582357
1350,60280,20,SUN,SOLAR,0,54614,34.714703,-118.311006,0,solar," 26228, ",26228,SANTA CLARITA 5 9,34.5343,-118.5251,17.42023119
1351,57360,20,SUN,SOLAR,0,32409,35.983056,-120.110277,0,solar," 26144, 26145, 26146, 26147, 26148, 26149, ",26144,SANTA MARGARITA 2 3,35.4056,-120.0686,39.88061163
1352,59687,1.5,SUN,SOLAR,0,3144,37.05758,-120.653625,0,solar," 23128, ",23128,DOS PALOS 1,37.102,-120.6444,3.105285071
1353,60791,2,SUN,SOLAR,0,4943,33.555267,-116.639647,0,solar," 28664, 28665, ",28664,RANCHO MIRAGE 1,33.6858,-116.5039,11.92461042
1354,59916,1,SUN,SOLAR,0,1719,34.03527,-117.5341,0,solar," 28293, ",28293,BLOOMINGTON 1,34.0384,-117.4796,3.134667124
1355,60032,1,SUN,SOLAR,0,1570,34.097728,-117.544529,0,solar," 28261, ",28261,FONTANA 4 3,34.0993,-117.505,2.269137328
1356,57010,1,SUN,SOLAR,0,1582,38.232108,-122.092706,0,solar," 21252, ",21252,VALLEJO 5 1,38.1827,-122.1505,4.637446451
1357,57007,1,SUN,SOLAR,0,1799,33.567268,-114.917979,0,solar," 28953, 28954, 28955, 28956, ",28953,BLYTHE 3 5,33.665,-114.9981,8.167804022
1358,57008,1,SUN,SOLAR,0,1691,34.2089,-119.13,0,solar," 25090, ",25090,OXNARD 3 1,34.2473,-119.1341,2.657167309
1359,57004,1,SUN,SOLAR,0,887,33.8672,-117.23,0,solar," 28309, ",28309,RIVERSIDE 13 2,33.877,-117.2772,2.796380835
1360,57012,1,SUN,SOLAR,0,2236,34.5975,-117.2,0,solar," 28356, ",28356,VICTORVILLE 5 2,34.5781,-117.2657,3.976918451
1361,57557,1.6,LFG,BIOMASS,116358.792,10319,37.4194,-122.0153,0,other," 21406, 21407, 21408, ",21406,SANTA CLARA 1 2,37.4371,-122.0127,1.228997537
1362,55182,605.4,NG,GAS,15272230,2188614,35.2097,-119.585,0,ng," 26049, 26050, 26051, 26052, 26053, ",26049,FELLOWS 1 2,35.2097,-119.585,0
1363,61754,6.6,NG,GAS,287528,25683,35.096709,-118.602184,0,ng," 25239, 25240, ",25239,TEHACHAPI 1 1,35.1698,-118.5933,5.063715328
1364,57559,4.5,SUN,SOLAR,0,6572,37.750894,-122.481758,0,solar," 21100, 21101, 21102, 21103, 21104, ",21100,SAN FRANCISCO 12 1,37.7665,-122.5071,1.75609111
1365,58429,23,LFG,BIOMASS,1828265.938,147974,34.335678,-118.519188,0,other," 25217, 25218, ",25217,PORTER RANCH 2 1,34.3558,-118.5329,1.593183552
1366,54650,18.7,WND,WIND,0,0,33.942,-116.661,0,wind," 29067, 29068, 29069, 29070, 29071, ",29067,NORTH PALM SPRINGS 8 2,33.925,-116.6178,2.744519173
1367,50134,300,NG,GAS,3468447.245,573204,35.452577,-118.985313,0,ng," 26056, 26057, ",26056,BAKERSFIELD 32 3,35.4837,-119.0299,3.305641512
1368,59443,20,SUN,SOLAR,0,57800,34.689167,-118.324722,0,solar," 25273, 25274, ",25273,CANYON COUNTRY 2 2,34.4555,-118.49,18.66103065
1369,52085,12.4,NG,GAS,413056.394,79317,35.1133,-119.4706,0,ng," 25072, ",25072,TAFT 1 2,35.1919,-119.5114,5.890315783
1370,58149,20,SUN,SOLAR,0,49820,34.708889,-118.304722,0,solar," 25274, ",25274,CANYON COUNTRY 2 3,34.4555,-118.49,20.41181556
1371,58232,1,SUN,SOLAR,0,1582,33.767222,-117.0175,0,solar," 28616, 28617, ",28616,SAN JACINTO 2 1,33.7511,-116.9849,2.180954816
1372,55603,3,LFG,BIOMASS,273092,23619,34.4383,-119.9397,0,other," 25882, 25883, ",25882,GOLETA 3 3,34.4314,-119.9001,2.311067349
1373,61824,3,SUN,SOLAR,0,3217,34.11193,-117.27326,0,solar," 28295, ",28295,SAN BERNARDINO 2 1,34.125,-117.3026,1.907988437
1374,62246,2.3,SUN,SOLAR,0,3373,38.682746,-121.723451,0,solar," 20400, 20401, 20402, 20403, 20404, ",20400,WOODLAND 5 1,38.6905,-121.7371,0.911368232
1375,59330,1,WND,WIND,0,3971,36.505,-121.451667,0,wind," 23012, ",23012,CARMEL VALLEY 1,36.3605,-121.586,12.46163325
1376,58303,1.1,NG,GAS,31142,4196,36.6575,-121.623333,0,ng," 23018, ",23018,SALINAS 6 1,36.6784,-121.577,2.94975817
1377,59661,8,MWH,OTHF,0,0,35.123333,-118.38,0,otherfuel," 26124, ",26124,MOJAVE 14 6,35.065,-118.39,4.060983408
1378,10191,9.3,WND,WIND,0,14038,35.060556,-118.389722,0,wind," 25971, ",25971,TEHACHAPI 5 6,35.0542,-118.3547,2.032972865
1379,54909,37.4,WND,WIND,0,47619,35.1061,-118.3114,0,wind," 25953, 25954, 25955, 25956, ",25953,MOJAVE 5 9,35.05,-118.2572,4.938656318
1380,57594,1,WND,WIND,0,2006,37.6167,-121.3564,0,wind," 23021, ",23021,TRACY 6 1,37.7017,-121.3578,5.862613551
1381,55846,49.9,GEO,GEOTHERMAL,0,0,41.5633,-121.5708,0,other," 20157, ",20157,TULELAKE 2,41.6785,-121.4184,11.20236004
1382,57656,1.5,SUN,SOLAR,0,1994,33.826389,-117.511667,0,solar," 28275, ",28275,RIVERSIDE 4 1,33.8424,-117.5129,1.105788477
1383,60035,7.3,SUN,SOLAR,0,14487,33.97819,-117.38514,0,solar," 28280, ",28280,RIVERSIDE 7 1,33.9411,-117.3782,2.587259507
1384,59541,1.5,SUN,SOLAR,0,2846,34.039722,-117.606667,0,solar," 28182, ",28182,ONTARIO 3 2,34.0445,-117.6303,1.39540555
1385,52161,18.4,WND,WIND,0,16304,35.0853,-118.3547,0,wind," 25954, 25955, 25956, ",25954,MOJAVE 5 10,35.05,-118.2572,6.038089041
1386,56570,7.4,WND,WIND,0,11354,35.1161,-118.3789,0,wind," 25955, 25956, ",25955,MOJAVE 5 11,35.05,-118.2572,8.265738347
1387,55937,1322,NG,GAS,0,0,37.725,-121.566666,0,ng," 21662, 21663, ",21662,BYRON 3,37.7892,-121.6019,4.829757514
1388,10601,34,WH,OTHF,0,191101,33.77697,-118.22821,0,otherfuel," 25853, 25854, 25855, 25856, ",25853,CARSON 6 1,33.777,-118.2282,0.002146255
1389,58190,1.4,NG,GAS,0,0,35.184444,-120.618333,0,ng," 25020, 25021, 25022, 25023, ",25020,GROVER BEACH 2,35.1181,-120.6345,4.664258498
1390,56051,57.4,NG,GAS,3224345,309014,33.7684,-118.2141,0,ng," 25857, 25858, ",25857,LONG BEACH 24 1,33.7684,-118.2141,0
1391,57923,22,SUN,SOLAR,0,0,34.579434,-118.116461,0,solar," 25519, ",25519,TUJUNGA 2 2,34.3748,-118.2881,17.17413393
1392,287,52.2,WAT,HYDRO,0,252450,38.449291,-120.492645,0,hydro,,23370,PIONEER 2 1,38.4493,-120.4926,0.002518589
1393,63932,70,SUN,SOLAR,0,0,33.101555,-116.010024,0,solar," 28906, ",28906,OCOTILLO 4,32.7528,-116.0447,24.11775882
1394,63717,3,NG,GAS,85711.001,13439,36.65676,-121.62428,0,ng," 23017, ",23017,SALINAS 5 2,36.6851,-121.6765,3.497506195
1395,61366,30,MWH,OTHF,0,0,32.876198,-117.167791,0,otherfuel," 28900, 28901, ",28900,SAN DIEGO 50 1,32.8761,-117.1664,0.081168263
1396,57695,585.9,SUN,SOLAR,0,1255721.999,35.405556,-120.068611,0,solar," 26145, 26146, 26147, 26148, 26149, ",26145,SANTA MARGARITA 2 4,35.4056,-120.0686,0.003096244
1397,50624,49.3,PRG,OTHF,818944.346,181055,33.85336,-118.33,0,otherfuel," 26137, 26138, 26139, 26140, 26141, ",26137,TORRANCE 8 1,33.8534,-118.33,0.002756893
1398,54647,28.7,WND,WIND,0,52248,35.05,-118.2572,0,wind," 25956, ",25956,MOJAVE 5 12,35.05,-118.2572,0
1399,55933,336.1,NG,GAS,7196040.25,864402,37.7107,-121.4906,0,ng," 21703, 21704, ",21703,TRACY 4 4,37.7107,-121.4906,0
1400,58619,1,NG,GAS,13137.032,2312,37.795556,-122.402778,0,ng," 21077, 21078, ",21077,SAN FRANCISCO 4 1,37.8008,-122.4159,0.804044243
1401,50826,28.3,WND,WIND,0,0,37.771944,-121.74,0,wind," 21743, ",21743,LIVERMORE 6 2,37.7908,-121.7181,1.76867499
1402,451,140,WAT,HYDRO,0,270275,40.797296,-122.762553,0,hydro,,20351,REDDING 7 1,40.7973,-122.7626,0.002480041
1403,59599,14,SUN,SOLAR,0,34269,35.831944,-119.056111,0,solar," 23251, 23252, 23253, 23254, ",23251,PORTERVILLE 1 1,35.9018,-118.9067,9.669602604
1404,58642,3,SUN,SOLAR,0,5209,36.2,-119.42,0,solar," 23236, ",23236,TULARE 2 2,36.1974,-119.3985,1.214811009
1405,61846,2.8,OBG,BIOMASS,8753,1597,36.187138,-119.375097,0,other," 23233, 23234, ",23233,TULARE 1 1,36.255,-119.3531,4.837732794
1406,57913,143,WND,WIND,0,395068,32.663889,-116.289722,0,wind," 28644, ",28644,ALPINE 1 1,32.8721,-116.737,29.73184664
1407,59872,13,SUN,SOLAR,0,29877,38.55,-121.75,0,solar," 20082, ",20082,DAVIS 1 1,38.5482,-121.6993,2.749077641
1408,61995,5,SUN,SOLAR,0,8484,37.365688,-120.432228,0,solar," 23139, ",23139,MERCED 4 1,37.3627,-120.4418,0.565745845
1409,62016,4,SUN,SOLAR,0,6271,33.97036,-117.33099,0,solar," 28386, ",28386,MORENO VALLEY 4 1,33.9439,-117.3073,2.275347565
1410,63091,2.2,SUN,SOLAR,0,0,36.9911,-122.0532,0,solar," 21397, ",21397,SANTA CRUZ 4 1,36.9777,-122.0537,0.924452819
1411,57122,19,NG,GAS,549920.624,99505,33.6481,-117.8467,0,ng," 28116, ",28116,TUSTIN 2 1,33.6572,-117.8058,2.439389811
1412,60120,1.4,NG,GAS,47560.423,7451,33.788,-117.8901,0,ng," 28035, 28036, 28037, ",28035,ANAHEIM 4 1,33.7851,-117.8642,1.503845788
1413,52073,43,NG,GAS,1487875.837,280723.59,34.0692,-118.4439,0,ng," 26027, 26028, ",26027,LOS ANGELES 81 2,34.0692,-118.4439,0
1414,57735,3,OBG,BIOMASS,189971,18955,32.877222,-117.234722,0,other," 28836, 28837, 28838, ",28836,RANCHO SANTA FE 1,32.8747,-117.2392,0.313067267
1415,6612,38.6,WAT,HYDRO,0,127658,38.86429,-120.444335,0,hydro,,20347,POLLOCK PINES 4 1,38.8643,-120.4443,0.002009639
1416,57856,1.2,SUN,SOLAR,0,3901,32.874379,-117.238927,0,solar," 28837, 28838, ",28837,RANCHO SANTA FE 2,32.8747,-117.2392,0.027227635
1417,50089,1.5,NG,GAS,66747.172,9285,37.77656,-122.451878,0,ng," 21110, 21111, 21112, ",21110,SAN FRANCISCO 14 2,37.7925,-122.4457,1.15017521
1418,57584,35.5,NG,GAS,1397080.419,229154,32.8747,-117.2392,0,ng," 28838, ",28838,RANCHO SANTA FE 3,32.8747,-117.2392,0
1419,489,4.4,WAT,HYDRO,0,10343,37.6508,-120.4706,0,hydro,,23503,LA GRANGE 4,37.696,-120.4202,4.165394771
1420,407,37.5,WAT,HYDRO,0,97096,37.546036,-118.590001,0,hydro,,23393,BISHOP 4 3,37.546,-118.59,0.002483336
1421,50115,48.2,NG,GAS,1615113.083,296532,35.0329,-117.701,0,ng," 26093, ",26093,BORON 3 2,35.021,-117.5661,7.693395896
1422,60846,1.1,SUN,SOLAR,0,2048,38.601354,-121.397929,0,solar," 20190, 20191, ",20190,SACRAMENTO 33 1,38.6239,-121.4144,1.792517944
1423,61682,1,SUN,SOLAR,0,1714,32.79278,-115.857336,0,solar," 28706, 28707, ",28706,HEBER 1 1,32.644,-115.7724,11.38384263
1424,61683,1,SUN,SOLAR,0,1884,32.790403,-115.863214,0,solar," 28707, ",28707,HEBER 1 2,32.644,-115.7724,11.39150273
1425,61250,10.7,SUN,SOLAR,0,16449,33.977922,-118.2587,0,solar," 25573, ",25573,LOS ANGELES 76 1,33.982,-118.2411,1.0489288
1426,60086,3,SUN,SOLAR,0,6604,34.66072,-118.081152,0,solar," 25517, ",25517,TUJUNGA 1 1,34.3016,-118.2115,25.84788153
1427,58249,3.5,SUN,SOLAR,0,4879,34.248889,-118.483333,0,solar," 25246, ",25246,VAN NUYS 1 1,34.2502,-118.4982,0.855724502
1428,59256,2,MWH,OTHF,0,-736,38.393333,-121.927778,0,otherfuel," 21674, ",21674,VACAVILLE 5 2,38.3989,-121.924,0.435314213
1429,57041,2,SUN,SOLAR,0,3074,38.4106,-121.9264,0,solar," 21366, ",21366,VACAVILLE 1 2,38.3834,-121.9604,2.631704326
1430,59058,1,SUN,SOLAR,0,1983,38.399444,-121.960278,0,solar," 21386, 21387, ",21386,FAIRFIELD 3 2,38.3463,-121.9703,3.705750013
1431,63928,1.5,SUN,SOLAR,0,124,38.38867,-121.93864,0,solar," 21387, ",21387,FAIRFIELD 3 3,38.3463,-121.9703,3.390640601
1432,61418,3,SUN,SOLAR,0,6471,33.04358,-115.62779,0,solar," 28696, ",28696,IMPERIAL 1 2,32.9338,-115.635,7.576816704
1433,62288,111.2,SUN,SOLAR,0,22707,34.90422,-118.384341,0,solar," 25240, ",25240,TEHACHAPI 1 2,35.1698,-118.5933,21.80702025
1434,55851,51,NG,GAS,1745840.248,339249,38.0736,-122.1411,0,ng," 21694, 21695, 21696, 21697, ",21694,BENICIA 3 1,38.0736,-122.1411,0
1435,55852,51,OG,OFSL,0,0,38.073889,-122.140833,0,otherfuel," 21695, 21696, 21697, ",21695,BENICIA 3 2,38.0736,-122.1411,0.024682463
1436,63285,33.5,NG,GAS,2350838,253352,33.778655,-118.23853,0,ng," 25491, 25492, 25493, 25494, ",25491,WILMINGTON 1 1,33.7747,-118.2341,0.373244363
1437,62801,10,MWH,OTHF,0,0,34.407086,-119.511547,0,otherfuel," 25064, 25065, ",25064,CARPINTERIA 1,34.3453,-119.4195,6.768381433
1438,60509,3,SUN,SOLAR,0,5624,33.2503,-117.0226,0,solar," 28502, 28503, ",28502,ESCONDIDO 3 1,33.1919,-117.0338,4.076604116
1439,58906,2.5,SUN,SOLAR,0,5586,33.234167,-117.001667,0,solar," 28503, ",28503,ESCONDIDO 3 2,33.1919,-117.0338,3.45681656
1440,58907,5,SUN,SOLAR,0,10321,33.234167,-117.001667,0,solar," 28604, ",28604,ESCONDIDO 7 1,33.1746,-117.0113,4.142828091
1441,60824,1,SUN,SOLAR,0,1865,33.708661,-116.198885,0,solar," 28682, 28683, ",28682,COACHELLA 1 1,33.6987,-116.2177,1.282951298
1442,57307,2,SUN,SOLAR,0,0,34.291111,-118.481111,0,solar," 25332, 25333, 25334, 25335, 25336, ",25332,NORTH HOLLYWOOD 2 1,34.2729,-118.4641,1.588359369
1443,61107,2,MWH,OTHF,0,-1113,32.682506,-116.988781,0,otherfuel," 28552, ",28552,CHULA VISTA 3 1,32.6917,-116.9949,0.727003589
1444,61463,22.5,SUN,SOLAR,0,42899,34.749708,-120.509982,0,solar," 25040, 25041, ",25040,LOMPOC 1 1,34.6861,-120.4583,5.279977117
1445,57700,78.2,WND,WIND,0,236975,37.790833,-121.718055,0,wind," 21617, 21618, 21619, 21620, ",21617,LIVERMORE 5 3,37.7341,-121.6516,5.3430721
1446,59555,20,SUN,SOLAR,0,49155,36.925833,-120.82,0,solar," 23111, ",23111,LOS BANOS 2 1,37.1334,-120.8463,14.38720867
1447,58289,1.5,SUN,SOLAR,0,3400,33.598889,-114.571667,0,solar," 28888, ",28888,BLYTHE 2 10,33.6157,-114.6865,6.722785578
1448,58290,1.5,SUN,SOLAR,0,3424,33.597222,-114.571667,0,solar," 40013, ",40013,EHRENBERG 1,33.5377,-114.4279,9.253541165
1449,59261,1,NG,GAS,57807,6637,33.850556,-118.304167,0,ng," 25561, ",25561,SOUTH GATE 1 1,33.8586,-118.2809,1.44824054
1450,7436,30,DFO,OIL,0,0,33.9986,-118.2219,0,otherfuel," 26001, 26002, ",26001,LOS ANGELES 80 3,33.9986,-118.2219,0
1451,60918,1,OBG,BIOMASS,60021,4042,36.18519,-119.681495,0,other," 23234, ",23234,TULARE 1 2,36.255,-119.3531,18.96798158
1452,62418,1,OBG,BIOMASS,44119,3203,36.18519,-119.681495,0,other," 23228, 23229, ",23228,VISALIA 1 1,36.2134,-119.2971,21.56932287
1453,62419,1,OBG,BIOMASS,43432,3100,36.18519,-119.681495,0,other," 23229, ",23229,VISALIA 1 2,36.2134,-119.2971,21.56932287
1454,50300,66,MWH,OTHF,0,-2664,34.059444,-117.774167,0,otherfuel," 26022, 26023, 26024, 26025, ",26022,POMONA 7 1,34.0594,-117.7742,0.003575028
1455,58418,5,SUN,SOLAR,0,9994,34.501111,-117.466667,0,solar," 28313, 28314, 28315, ",28313,VICTORVILLE 4 2,34.6304,-117.3742,10.35486959
1456,58419,5,SUN,SOLAR,0,9860,34.497778,-117.471111,0,solar," 28314, 28315, ",28314,VICTORVILLE 4 3,34.6304,-117.3742,10.68216558
1457,59269,1.5,SUN,SOLAR,0,3693,34.512778,-117.387222,0,solar," 28311, ",28311,VICTORVILLE 3 1,34.6184,-117.3457,7.655874573
1458,59270,1.5,SUN,SOLAR,0,3685,34.511389,-117.387222,0,solar," 28315, ",28315,VICTORVILLE 4 4,34.6304,-117.3742,8.23700966
1459,59271,1.5,SUN,SOLAR,0,3684,34.509444,-117.387222,0,solar," 28357, ",28357,VICTORVILLE 6 1,34.5052,-117.255,7.550484583
1460,59272,1.5,SUN,SOLAR,0,3628,34.508056,-117.387222,0,solar," 28290, ",28290,HESPERIA 1 2,34.3853,-117.3286,9.099550573
1461,57254,1,SUN,SOLAR,0,1206,34.48017,-117.257938,0,solar," 28462, ",28462,APPLE VALLEY 2 1,34.4527,-117.2079,3.427204183
1462,62726,20.1,WH,OTHF,0,0,34.622811,-117.099294,0,otherfuel," 28478, ",28478,APPLE VALLEY 4 2,34.5289,-117.0956,6.47675417
1463,50532,18.8,WND,WIND,0,20612,35.0686,-118.3833,0,wind," 25161, 25162, ",25161,ARVIN 1,35.1537,-118.8447,26.78719549
1464,52160,22,WND,WIND,0,24566,35.076,-118.3664,0,wind," 25162, ",25162,ARVIN 2,35.1537,-118.8447,27.61742781
1465,58450,1.5,SUN,SOLAR,0,4076,34.668889,-118.061389,0,solar," 25342, 25343, 25344, ",25342,SYLMAR 2 1,34.3119,-118.2859,27.74336681
1466,58509,1.5,SUN,SOLAR,0,4027,35.55795,-120.68287,0,solar," 25015, ",25015,ATASCADERO 1 3,35.4843,-120.6783,5.084050236
1467,61661,40,MWH,OTHF,0,-2610,33.203977,-117.253852,0,otherfuel," 28467, 28468, ",28467,SAN MARCOS 4 1,33.2004,-117.2355,1.091449478
1468,58053,3.3,DFO,OIL,0,0,36.69,-119.72,0,otherfuel," 23201, ",23201,CLOVIS 2 1,36.7501,-119.7267,4.160854798
1469,60594,131.1,WND,WIND,0,6728,35.046061,-118.28273,0,wind," 25903, 25904, 25905, 25906, 25907, 25908, 25909, ",25903,LEBEC 1 3,34.9556,-118.844,32.44199135
1470,61582,128.7,WND,WIND,0,458595,35.073377,-118.268616,0,wind," 25904, 25905, 25906, 25907, 25908, 25909, ",25904,LEBEC 1 4,34.9556,-118.844,33.62703109
1471,61583,43.2,WND,WIND,0,135389,35.060768,-118.264734,0,wind," 25905, 25906, 25907, 25908, 25909, ",25905,LEBEC 1 5,34.9556,-118.844,33.64522961
1472,61584,21.6,WND,WIND,0,77355,35.077872,-118.2497,0,wind," 25906, 25907, 25908, 25909, ",25906,LEBEC 1 6,34.9556,-118.844,34.74203116
1473,50210,39.6,GEO,GEOTHERMAL,0,238607,33.1633,-115.6167,0,other," 28830, ",28830,CALIPATRIA 3 5,33.1582,-115.6387,1.322747356
1474,59458,4.6,NG,GAS,206432.516,35038,32.903333,-117.195556,0,ng," 28775, 28776, 28777, 28778, 28779, 28780, ",28775,SAN DIEGO 49 3,32.8769,-117.1664,2.488287767
1475,50293,29.1,AB,BIOMASS,2532892.5,188290,39.1062,-122.1096,0,other," 20067, 20068, ",20067,COLUSA 1,39.1751,-122.0686,5.23849417
1476,58233,6,WND,WIND,0,14587,33.908889,-116.555556,0,wind," 28766, 28767, 28768, 28769, 28770, 28771, 28772, ",28766,DESERT HOT SPRINGS 4 5,33.9342,-116.5714,1.96776176
1477,57006,1,SUN,SOLAR,0,1569,38.674894,-121.713362,0,solar," 20401, 20402, 20403, 20404, ",20401,WOODLAND 5 2,38.6905,-121.7371,1.675111814
1478,4256,49.8,NG,GAS,6460,-255,37.4903,-120.9044,0,ng," 23350, 23351, 23352, ",23350,TURLOCK 4 1,37.4903,-120.9044,0
1479,57515,500,NG,GAS,4310690.125,456237,34.008709,-117.944864,0,ng," 25876, 25877, 25878, 25879, ",25876,LA PUENTE 5 1,34.0089,-117.9449,0.013325686
1480,56078,300.6,NG,GAS,8699767.75,1044133,37.4878,-120.8956,0,ng," 23442, 23443, 23444, 23445, 23446, 23447, 23448, ",23442,TURLOCK 5 1,37.4878,-120.8956,0
1481,57164,4.8,LFG,BIOMASS,0,0,37.4975,-121.985833,0,other," 21416, 21417, ",21416,FREMONT 3 1,37.5271,-122.0158,2.622456389
1482,59299,4,LFG,BIOMASS,327810,28261,38.160833,-122.565,0,other," 21059, 21060, ",21059,PETALUMA 4 2,38.1733,-122.6104,2.617418439
1483,57715,2,NG,GAS,49735,2526,33.143847,-117.236908,0,ng," 28436, ",28436,SAN MARCOS 1 1,33.1302,-117.2373,0.940748736
1484,50216,499.2,NG,GAS,17003926.08,3036844,33.816647,-118.244841,0,ng," 25875, ",25875,CARSON 7 2,33.8166,-118.2448,0.004007061
1485,58454,2,SUN,SOLAR,0,4118,34.600833,-117.642222,0,solar," 28267, ",28267,FONTANA 8 1,34.2382,-117.5475,25.57471588
1486,54447,5,NG,GAS,228180.122,36284,35.354444,-119.6617,0,ng," 26170, ",26170,FELLOWS 2 4,35.2269,-119.6294,8.98024112
1487,58206,10,SUN,SOLAR,0,18063,36.142222,-120.1325,0,solar," 23165, 23166, ",23165,FRESNO 3 1,36.7342,-119.8586,43.57710852
1488,58244,1,SUN,SOLAR,0,1437,33.719722,-117.009722,0,solar," 28617, ",28617,SAN JACINTO 2 2,33.7511,-116.9849,2.59225713
1489,10685,20,NG,GAS,0,0,35.7075,-117.3956,0,ng," 28815, 28816, 28817, 28818, ",28815,TRONA 2,35.765,-117.3833,4.024102967
1490,59961,20,SUN,SOLAR,0,54954,34.73206,-118.313573,0,solar," 25349, ",25349,CANYON COUNTRY 4 1,34.428,-118.4497,22.3497479
1491,58626,20,SUN,SOLAR,0,51434,34.681667,-118.324722,0,solar," 25238, ",25238,SANTA CLARITA 2 1,34.3715,-118.4166,22.01291405
1492,58627,10,SUN,SOLAR,0,26629,34.688889,-118.320278,0,solar," 26208, ",26208,NEWHALL 4 2,34.3841,-118.4949,23.25078344
1493,58616,18,SUN,SOLAR,0,42854,36.138056,-120.075833,0,solar," 23169, ",23169,FRESNO 5 2,36.7128,-119.8133,42.24339553
1494,61249,2.9,SUN,SOLAR,0,5280,33.766067,-118.288925,0,solar," 26043, ",26043,WILMINGTON 4 3,33.7686,-118.2867,0.216518655
1495,60914,3,SUN,SOLAR,0,5285,33.766067,-118.284733,0,solar," 26065, 26066, 26067, 26068, 26069, 26070, ",26065,CARSON 8 1,33.7683,-118.2836,0.167149357
1496,61593,1.8,SUN,SOLAR,0,3106,33.763012,-118.286558,0,solar," 26066, 26067, 26068, 26069, 26070, ",26066,CARSON 8 2,33.7683,-118.2836,0.40226854
1497,61348,2.3,SUN,SOLAR,0,3772,33.764227,-118.288925,0,solar," 25530, ",25530,LONG BEACH 3 1,33.7679,-118.2928,0.337396993
1498,61349,2.2,SUN,SOLAR,0,3772,33.764227,-118.284733,0,solar," 26067, 26068, 26069, 26070, ",26067,CARSON 8 3,33.7683,-118.2836,0.288193009
1499,61594,2.9,SUN,SOLAR,0,4903,33.762421,-118.288214,0,solar," 26068, 26069, 26070, ",26068,CARSON 8 4,33.7683,-118.2836,0.484476916
1500,60275,2,SUN,SOLAR,0,4771,36.219,-119.907,0,solar," 23166, ",23166,FRESNO 3 2,36.7342,-119.8586,35.62628387
1501,57499,15,SUN,SOLAR,0,27663,36.378726,-120.124898,0,solar," 23180, ",23180,FRESNO 10 1,36.7572,-119.8339,30.70866929
1502,60255,3,SUN,SOLAR,0,4987,34.108618,-117.782246,0,solar," 25785, ",25785,GLENDORA 2 1,34.1222,-117.7683,1.231075475
1503,7189,3.5,WAT,HYDRO,0,25587,40.597617,-122.538683,0,hydro,,20483,REDDING 11 4,40.6469,-122.627,5.755443144
1504,58373,20,SUN,SOLAR,0,47210,35.871389,-119.4625,0,solar," 23237, ",23237,PIXLEY 1,36.0354,-119.3119,14.11178238
1505,58973,19.8,SUN,SOLAR,0,49903,35.874722,-119.046111,0,solar," 23252, 23253, 23254, ",23252,PORTERVILLE 1 2,35.9018,-118.9067,8.041238187
1506,435,269.2,WAT,HYDRO,0,780630,38.765336,-120.787366,0,hydro,,20313,CAMINO 6,38.7653,-120.7874,0.00308836
